_id,user,bio,bio_tokens,class
5fc12206fd802e608f985448,1143016109609631744," """"h!""""","[""h""]",False
5fc12206fd802e608f985449,1091358717491068929," """"an army & stay & moa \nshe/her""""","[""an"",""army"",""stay"",""moa"",""nshe"",""her""]",True
5fc12206fd802e608f98544a,1045913120907059206," """"'\ub108\ub294  | fan account. | she/them | bts bb hot 100 #1""""","[""ub108"",""ub294"",""fan"",""account"",""she"",""them"",""bts"",""bb"",""hot"",""100"",""1""]",True
5fc12206fd802e608f98544b,913161097523400704," """"\ud83e\udd21 she/her""""","[""ud83e"",""udd21"",""she"",""her""]",False
5fc12206fd802e608f98544c,827480983830196224, nan,"[""nan""]",False
5fc12206fd802e608f98544d,900781689340866560," """"dynanananananaeh-ing""""","[""dynanananananaeh"",""ing""]",False
5fc12206fd802e608f98544e,975330341207642113," """"#bts:","[""bts""]",True
5fc12206fd802e608f98544f,3237632000," """"she/her. fan account @bts_twt always gives me the reasons to live.""""","[""she"",""her"",""fan"",""account"",""bts_twt"",""always"",""gives"",""me"",""the"",""reasons"",""to"",""live""]",True
5fc12206fd802e608f985450,1262300589557379073," """"\u0e40\u0e18\u0e2d\u0e01\u0e31\u0e1a\u0e40\u0e02\u0e32\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e19\u0e14\u0e35\u0e40\u0e23\u0e32\u0e01\u0e47\u0e04\u0e07\u0e15\u0e49\u0e2d\u0e07\u0e15\u0e31\u0e14\u0e43\u0e08\u0e40\u0e23\u0e32\u0e08\u0e30\u0e2d\u0e22\u0e39\u0e48\u0e2a\u0e48\u0e27\u0e19\u0e02\u0e2d\u0e07\u0e40\u0e23\u0e32\u0e15\u0e23\u0e07\u0e19\u0e35\u0e49\u0e40\u0e23\u0e32\u0e2d\u0e22\u0e32\u0e01\u0e08\u0e30\u0e40\u0e1b\u0e47\u0e19\u0e04\u0e19\u0e17\u0e35\u0e48\u0e40\u0e1e\u0e2d\u0e40\u0e1f\u0e04\u0e40\u0e23\u0e32\u0e2d\u0e22\u0e32\u0e01\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e1a\u0e40\u0e18\u0e2d\u0e41\u0e15\u0e48\u0e2a\u0e38\u0e14\u0e17\u0e49\u0e32\u0e22\u0e41\u0e25\u0e49\u0e27\u0e40\u0e23\u0e32\u0e01\u0e47\u0e04\u0e07\u0e08\u0e30\u0e44\u0e21\u0e48\u0e21\u0e35\u0e27\u0e31\u0e19\u0e17\u0e35\u0e48\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e1a\u0e40\u0e18\u0e2d\u0e2d\u0e22\u0e39\u0e48\u0e14\u0e35""""","[""u0e40"",""u0e18"",""u0e2d"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e02"",""u0e32"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e19"",""u0e14"",""u0e35"",""u0e40"",""u0e23"",""u0e32"",""u0e01"",""u0e47"",""u0e04"",""u0e07"",""u0e15"",""u0e49"",""u0e2d"",""u0e07"",""u0e15"",""u0e31"",""u0e14"",""u0e43"",""u0e08"",""u0e40"",""u0e23"",""u0e32"",""u0e08"",""u0e30"",""u0e2d"",""u0e22"",""u0e39"",""u0e48"",""u0e2a"",""u0e48"",""u0e27"",""u0e19"",""u0e02"",""u0e2d"",""u0e07"",""u0e40"",""u0e23"",""u0e32"",""u0e15"",""u0e23"",""u0e07"",""u0e19"",""u0e35"",""u0e49"",""u0e40"",""u0e23"",""u0e32"",""u0e2d"",""u0e22"",""u0e32"",""u0e01"",""u0e08"",""u0e30"",""u0e40"",""u0e1b"",""u0e47"",""u0e19"",""u0e04"",""u0e19"",""u0e17"",""u0e35"",""u0e48"",""u0e40"",""u0e1e"",""u0e2d"",""u0e40"",""u0e1f"",""u0e04"",""u0e40"",""u0e23"",""u0e32"",""u0e2d"",""u0e22"",""u0e32"",""u0e01"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e18"",""u0e2d"",""u0e41"",""u0e15"",""u0e48"",""u0e2a"",""u0e38"",""u0e14"",""u0e17"",""u0e49"",""u0e32"",""u0e22"",""u0e41"",""u0e25"",""u0e49"",""u0e27"",""u0e40"",""u0e23"",""u0e32"",""u0e01"",""u0e47"",""u0e04"",""u0e07"",""u0e08"",""u0e30"",""u0e44"",""u0e21"",""u0e48"",""u0e21"",""u0e35"",""u0e27"",""u0e31"",""u0e19"",""u0e17"",""u0e35"",""u0e48"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e18"",""u0e2d"",""u0e2d"",""u0e22"",""u0e39"",""u0e48"",""u0e14"",""u0e35""]",False
5fc12206fd802e608f985451,998319148038995969," """"\ud83d\udccdjust for @bts_twt #jk #bts #btsarmy\ud83e\udde8\ngo away! karma is an army\ud83c\udf75 #bts_dynamite still with you - https://soundcloud.com/bangtan/thankyouarmy2020""""","[""ud83d"",""udccdjust"",""for"",""bts_twt"",""jk"",""bts"",""btsarmy"",""ud83e"",""udde8"",""ngo"",""away"",""karma"",""is"",""an"",""army"",""ud83c"",""udf75"",""bts_dynamite"",""still"",""with"",""you"",""https"",""soundcloud"",""com"",""bangtan"",""thankyouarmy2020""]",True
5fc12206fd802e608f985452,961588008930574336," """"(fanpage account of bts)""""","[""fanpage"",""account"",""of"",""bts""]",True
5fc12206fd802e608f985453,930061799994613760," """"btsxarmy   \nrespect nature cowards  a fan account""""","[""btsxarmy"",""nrespect"",""nature"",""cowards"",""a"",""fan"",""account""]",False
5fc12206fd802e608f985454,1116154547263528960," """"she/her \n\n\n\nbackup- @gargi_jha""""","[""she"",""her"",""n"",""n"",""n"",""nbackup"",""gargi_jha""]",False
5fc12206fd802e608f985455,2873818571," """"| happy human constantly evolving and learning more and more about the world | btsarmy only | dynamite 101mio views 24h","[""happy"",""human"",""constantly"",""evolving"",""and"",""learning"",""more"",""and"",""more"",""about"",""the"",""world"",""btsarmy"",""only"",""dynamite"",""101mio"",""views"",""24h""]",True
5fc12206fd802e608f985456,3224740593," """"\u2606 lara | 25 | slovenia a relief that we have 7 members. what a relief that we have each other.","[""u2606"",""lara"",""25"",""slovenia"",""a"",""relief"",""that"",""we"",""have"",""7"",""members"",""what"",""a"",""relief"",""that"",""we"",""have"",""each"",""other""]",False
5fc12206fd802e608f985457,1119632364366249985, nan,"[""nan""]",False
5fc12206fd802e608f985458,1234070754347638786," """"blm | # uktransrights | she/her | {fan account}""""","[""blm"",""uktransrights"",""she"",""her"",""fan"",""account""]",False
5fc12206fd802e608f985459,1242337751816712192," """"@bts_twt ~//~ she/her - asexual & biromantic""""","[""bts_twt"",""she"",""her"",""asexual"",""biromantic""]",True
5fc12206fd802e608f98545a,898572123437912064," """"\ud835\udea2\ud835\ude98\ud835\ude9e\ud835\ude9b","[""ud835"",""udea2"",""ud835"",""ude98"",""ud835"",""ude9e"",""ud835"",""ude9b""]",False
5fc12206fd802e608f98545b,1173514215220555776," """"jesus means the world to me!!!!""""","[""jesus"",""means"",""the"",""world"",""to"",""me""]",False
5fc12206fd802e608f98545c,1107493036294983680," """"bts army""""","[""bts"",""army""]",True
5fc12206fd802e608f98545d,1152209125796769792, nan,"[""nan""]",False
5fc12206fd802e608f98545e,345159913," """"11-1 l\u2639\ufe0fve""""","[""11"",""1"",""l"",""u2639"",""ufe0fve""]",False
5fc12206fd802e608f98545f,855443028," """"here for bts only!  @bts_twt fan account eternally 7""""","[""here"",""for"",""bts"",""only"",""bts_twt"",""fan"",""account"",""eternally"",""7""]",True
5fc12206fd802e608f985460,1039540920658616320," """"#\uc724\uae30: stream back door\n\u2606 opera enthusiast i read  i sing  i dance  i cosplay old acc: @oanacalinoiu @taetaevantae","[""uc724"",""uae30"",""stream"",""back"",""door"",""n"",""u2606"",""opera"",""enthusiast"",""i"",""read"",""i"",""sing"",""i"",""dance"",""i"",""cosplay"",""old"",""acc"",""oanacalinoiu"",""taetaevantae""]",False
5fc12206fd802e608f985461,775850436," """"\uc815\uad6d; make me begin || she/her""""","[""uc815"",""uad6d"",""make"",""me"",""begin"",""she"",""her""]",False
5fc12206fd802e608f985462,1214979711367073793," """"she/her all the way\ud83d\udc9c my is permanent  you might even say eternal.  #blacklivesmatter https://blacklivesmatters.carrd.co/""""","[""she"",""her"",""all"",""the"",""way"",""ud83d"",""udc9c"",""my"",""is"",""permanent"",""you"",""might"",""even"",""say"",""eternal"",""blacklivesmatter"",""https"",""blacklivesmatters"",""carrd"",""co""]",False
5fc12206fd802e608f985463,860131095194460161," """"fan account she/her""""","[""fan"",""account"",""she"",""her""]",False
5fc12206fd802e608f985464,807946025415671809," """"laughing at life |21|""""","[""laughing"",""at"",""life"",""21""]",False
5fc12206fd802e608f985465,879730740728082435, nan,"[""nan""]",False
5fc12206fd802e608f985466,3394432966," """"bald bad b  on smoke 24/7 she/her","[""bald"",""bad"",""b"",""on"",""smoke"",""24"",""7"",""she"",""her""]",False
5fc12206fd802e608f985467,926035470299123712," """"international kpop sensation sunshine rainbow traditional transfer usb hub shrimp bts \n\n   bts paved the way","[""international"",""kpop"",""sensation"",""sunshine"",""rainbow"",""traditional"",""transfer"",""usb"",""hub"",""shrimp"",""bts"",""n"",""n"",""bts"",""paved"",""the"",""way""]",True
5fc12206fd802e608f985468,958323298613342208," """"life goes on  lets live on ","[""life"",""goes"",""on"",""lets"",""live"",""on""]",False
5fc12206fd802e608f985469,1172582614382911488," """"if you\u2019re blocked you most likely said/agreed with something dumb af & i peeped divesting + streaming dynamite","[""if"",""you"",""u2019re"",""blocked"",""you"",""most"",""likely"",""said"",""agreed"",""with"",""something"",""dumb"",""af"",""i"",""peeped"",""divesting"",""streaming"",""dynamite""]",False
5fc12206fd802e608f98546a,726825767657725953," """"layout: ana miminoshvili\ns/h""""","[""layout"",""ana"",""miminoshvili"",""ns"",""h""]",False
5fc12206fd802e608f98546b,1120362023139733504," """"a dash of salt and a whole lot of suga""""","[""a"",""dash"",""of"",""salt"",""and"",""a"",""whole"",""lot"",""of"",""suga""]",True
5fc12206fd802e608f98546c,959594990577086464," """"no matter who you are where you're from your skin colour your gender identity speak yourself.\ngreek army and directioner.","[""no"",""matter"",""who"",""you"",""are"",""where"",""you"",""re"",""from"",""your"",""skin"",""colour"",""your"",""gender"",""identity"",""speak"",""yourself"",""ngreek"",""army"",""and"",""directioner""]",True
5fc12206fd802e608f98546d,824313318512869376," """"bts:^ wherever we go  its a party ^\ud83d\ude3c\u270c\n\n\nshe/her.           \n\nfan account of @bts_twt""""","[""bts"",""wherever"",""we"",""go"",""its"",""a"",""party"",""ud83d"",""ude3c"",""u270c"",""n"",""n"",""nshe"",""her"",""n"",""nfan"",""account"",""of"",""bts_twt""]",True
5fc12206fd802e608f98546e,932386272106110977," """"[fan account]\n\nbts army ot7","[""fan"",""account"",""n"",""nbts"",""army"",""ot7""]",True
5fc12206fd802e608f98546f,895368804745830400," """"typing bio...... she /her infp-t nam\ud83d\udc9c #blacklivesmatter""""","[""typing"",""bio"",""she"",""her"",""infp"",""t"",""nam"",""ud83d"",""udc9c"",""blacklivesmatter""]",False
5fc12206fd802e608f985470,980103759962431488," """"hello there!!\ud83d\ude00 \nbengali army from bangladesh supporting bts whole heartedly lover\ud83d\udc9c""""","[""hello"",""there"",""ud83d"",""ude00"",""nbengali"",""army"",""from"",""bangladesh"",""supporting"",""bts"",""whole"",""heartedly"",""lover"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f985471,827480983830196224, nan,"[""nan""]",False
5fc12206fd802e608f985472,959898294016249856," """"she/her""""","[""she"",""her""]",False
5fc12206fd802e608f985473,69592093, nan,"[""nan""]",False
5fc12206fd802e608f985474,1173075645640794112," """"\ud83e\udde1welcome to my","[""ud83e"",""udde1welcome"",""to"",""my""]",False
5fc12206fd802e608f985475,919146626223976448," """"bts forever\ud83d\udc9c""""","[""bts"",""forever"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f985476,1111014706892935169," """"\ud835\ude2c\ud835\ude26\ud835\ude26\ud835\ude31  -\ubc29\ud0c4\uc18c\ub144\ub2e8""""","[""ud835"",""ude2c"",""ud835"",""ude26"",""ud835"",""ude26"",""ud835"",""ude31"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8""]",False
5fc12206fd802e608f985477,1222310618759221248," """"army is unbearable the genre is bts ._. fan account she/her safe for lgbtq+ i support yall","[""army"",""is"",""unbearable"",""the"",""genre"",""is"",""bts"",""_"",""fan"",""account"",""she"",""her"",""safe"",""for"",""lgbtq"",""i"",""support"",""yall""]",True
5fc12206fd802e608f985478,19971559," """"profile pic credit: bts. header credit: @bebe_sope who am i fooling? bts. just bts. maybe also some harry potter. love yourself. love myself. peace - min yoongi""""","[""profile"",""pic"",""credit"",""bts"",""header"",""credit"",""bebe_sope"",""who"",""am"",""i"",""fooling"",""bts"",""just"",""bts"",""maybe"",""also"",""some"",""harry"",""potter"",""love"",""yourself"",""love"",""myself"",""peace"",""min"",""yoongi""]",True
5fc12206fd802e608f985479,953441930507051008," """"avid fan of 7 boys from different region in south korea |my only ot7| kim namjoon kim seokjin min yoongi jung hoseok park jimin kim taehyung jeon jungkook\ud83d\udc9c""""","[""avid"",""fan"",""of"",""7"",""boys"",""from"",""different"",""region"",""in"",""south"",""korea"",""my"",""only"",""ot7"",""kim"",""namjoon"",""kim"",""seokjin"",""min"",""yoongi"",""jung"",""hoseok"",""park"",""jimin"",""kim"",""taehyung"",""jeon"",""jungkook"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f98547a,1147513883818516480," """"an army here!!\nborahae people\ud83d\udc9c\ud83d\udc9c""""","[""an"",""army"",""here"",""nborahae"",""people"",""ud83d"",""udc9c"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f98547b,868903989898858497," """"bts & bl\u00e1 bl\u00e1 bl\u00e1""""","[""bts"",""bl"",""u00e1"",""bl"",""u00e1"",""bl"",""u00e1""]",True
5fc12206fd802e608f98547c,1107493036294983680," """"bts army""""","[""bts"",""army""]",True
5fc12206fd802e608f98547d,1120980145395912704," """"; professional bangtan & d-2 lover ; min yoongi daegu wordsmith ; fan account""""","[""professional"",""bangtan"",""d"",""2"",""lover"",""min"",""yoongi"",""daegu"",""wordsmith"",""fan"",""account""]",True
5fc12206fd802e608f98547e,97584460," """"fan acc.""""","[""fan"",""acc""]",False
5fc12206fd802e608f98547f,748987907185278977, nan,"[""nan""]",False
5fc12206fd802e608f985480,1356476808," """"an a.r.m.y\na teacher""""","[""an"",""a"",""r"",""m"",""y"",""na"",""teacher""]",False
5fc12206fd802e608f985481,3689845636," """"army | ly tour 181209 | mixer. avid youtube watcher. theatre person. foodie. love travel. like celebrities with a positive & meaningful message.""""","[""army"",""ly"",""tour"",""181209"",""mixer"",""avid"",""youtube"",""watcher"",""theatre"",""person"",""foodie"",""love"",""travel"",""like"",""celebrities"",""with"",""a"",""positive"",""meaningful"",""message""]",True
5fc12206fd802e608f985482,984728528716517376," """"#nayeon: shining through the city with a little funk and soul\u2728""""","[""nayeon"",""shining"",""through"",""the"",""city"",""with"",""a"",""little"",""funk"",""and"",""soul"",""u2728""]",False
5fc12206fd802e608f985483,1222310618759221248," """"army is unbearable the genre is bts ._. fan account she/her safe for lgbtq+ i support yall","[""army"",""is"",""unbearable"",""the"",""genre"",""is"",""bts"",""_"",""fan"",""account"",""she"",""her"",""safe"",""for"",""lgbtq"",""i"",""support"",""yall""]",True
5fc12206fd802e608f985484,1119632364366249985, nan,"[""nan""]",False
5fc12206fd802e608f985485,3240534250," """"beyonce stan  bts army  jabbawockeez fan and truly blessed""""","[""beyonce"",""stan"",""bts"",""army"",""jabbawockeez"",""fan"",""and"",""truly"",""blessed""]",True
5fc12206fd802e608f985486,499194083," """"\u2652\ufe0f | 21 | fan account | she/her |""""","[""u2652"",""ufe0f"",""21"",""fan"",""account"",""she"",""her""]",False
5fc12206fd802e608f985487,214966581, nan,"[""nan""]",False
5fc12206fd802e608f985488,2912183994," """"\ud83d\udd2d . . .","[""ud83d"",""udd2d""]",False
5fc12206fd802e608f985489,1176678160085053441," """"bities is ma lifeu\ud83e\udd18\nbities zero fan is real!!\n shine  dream  smile\u2661\u2661\n\ni love you more than love\n-kim namjoon\n\nsee you in 19years\ud83d\udc9c""""","[""bities"",""is"",""ma"",""lifeu"",""ud83e"",""udd18"",""nbities"",""zero"",""fan"",""is"",""real"",""n"",""shine"",""dream"",""smile"",""u2661"",""u2661"",""n"",""ni"",""love"",""you"",""more"",""than"",""love"",""n"",""kim"",""namjoon"",""n"",""nsee"",""you"",""in"",""19years"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f98548a,824313318512869376," """"bts:^ wherever we go  its a party ^\ud83d\ude3c\u270c\n\n\nshe/her.           \n\nfan account of @bts_twt""""","[""bts"",""wherever"",""we"",""go"",""its"",""a"",""party"",""ud83d"",""ude3c"",""u270c"",""n"",""n"",""nshe"",""her"",""n"",""nfan"",""account"",""of"",""bts_twt""]",True
5fc12206fd802e608f98548b,995883883819397120," """"solo stans are not welcome here","[""solo"",""stans"",""are"",""not"",""welcome"",""here""]",False
5fc12206fd802e608f98548c,1405105531," """"\u2765 j\u03c5s\u03c4 someone 7 flawless souls","[""u2765"",""j"",""u03c5s"",""u03c4"",""someone"",""7"",""flawless"",""souls""]",False
5fc12206fd802e608f98548d,872832760854962176," """"i love god's favorite children http://bts7million.carrd.co""""","[""i"",""love"",""god"",""s"",""favorite"",""children"",""http"",""bts7million"",""carrd"",""co""]",False
5fc12206fd802e608f98548e,1222275269156900866," """"#jimin: remember there is a person here in korea  in the city of seoul  who understands you fan account""""","[""jimin"",""remember"",""there"",""is"",""a"",""person"",""here"",""in"",""korea"",""in"",""the"",""city"",""of"",""seoul"",""who"",""understands"",""you"",""fan"",""account""]",True
5fc12206fd802e608f98548f,859158067153260545," """"pls sponsor my concert tix thanks""""","[""pls"",""sponsor"",""my"",""concert"",""tix"",""thanks""]",False
5fc12206fd802e608f985490,19971559," """"profile pic credit: bts. header credit: @bebe_sope who am i fooling? bts. just bts. maybe also some harry potter. love yourself. love myself. peace - min yoongi""""","[""profile"",""pic"",""credit"",""bts"",""header"",""credit"",""bebe_sope"",""who"",""am"",""i"",""fooling"",""bts"",""just"",""bts"",""maybe"",""also"",""some"",""harry"",""potter"",""love"",""yourself"",""love"",""myself"",""peace"",""min"",""yoongi""]",True
5fc12206fd802e608f985491,863414798800883712," """"bts new single on 21st august \""""dynamite\"""" fan account ot7","[""bts"",""new"",""single"",""on"",""21st"",""august"",""dynamite"",""fan"",""account"",""ot7""]",True
5fc12206fd802e608f985492,1147513883818516480," """"an army here!!\nborahae people\ud83d\udc9c\ud83d\udc9c""""","[""an"",""army"",""here"",""nborahae"",""people"",""ud83d"",""udc9c"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f985493,513059257," """". french paris. elementary teacher. bts 2.06.16 | 19.10.18 | 7&8.06.19","[""french"",""paris"",""elementary"",""teacher"",""bts"",""2"",""06"",""16"",""19"",""10"",""18"",""7"",""8"",""06"",""19""]",True
5fc12206fd802e608f985494,1221572329056108545," """"this is my bts fan account. suga is my bias and rest of the members are my bias wreckers. i love and adore them all. in short ot7","[""this"",""is"",""my"",""bts"",""fan"",""account"",""suga"",""is"",""my"",""bias"",""and"",""rest"",""of"",""the"",""members"",""are"",""my"",""bias"",""wreckers"",""i"",""love"",""and"",""adore"",""them"",""all"",""in"",""short"",""ot7""]",True
5fc12206fd802e608f985495,781632612158746624," """"bts\u25fdot7\n#\ubc29\ud0c4\uc18c\ub144\ub2e8 #bts_dynamite\n@bts_twt: fan account""""","[""bts"",""u25fdot7"",""n"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""bts_dynamite"",""n"",""bts_twt"",""fan"",""account""]",True
5fc12206fd802e608f985496,884860565943930880," """"\ud83e\udd40 she/her 18+\ud83e\udd40 atiny multi-fandom""""","[""ud83e"",""udd40"",""she"",""her"",""18"",""ud83e"",""udd40"",""atiny"",""multi"",""fandom""]",False
5fc12206fd802e608f985497,189247222," """"uk army blessed by bts in london\ud83d\udc95\n [{fan account}]\n\not7","[""uk"",""army"",""blessed"",""by"",""bts"",""in"",""london"",""ud83d"",""udc95"",""n"",""fan"",""account"",""n"",""not7""]",True
5fc12206fd802e608f985498,996380311884779521," """"@bts_twt fan account || dm for mutual\ud83d\udc9c""""","[""bts_twt"",""fan"",""account"",""dm"",""for"",""mutual"",""ud83d"",""udc9c""]",True
5fc12206fd802e608f985499,1026108764011687936," """"\u201cdream  though you\u2019re beginnings may be humble may the end be prosperous\u201d -min yoongi #bts \n\nhttp://en.wikipedia.org/wiki/bts""""","[""u201cdream"",""though"",""you"",""u2019re"",""beginnings"",""may"",""be"",""humble"",""may"",""the"",""end"",""be"",""prosperous"",""u201d"",""min"",""yoongi"",""bts"",""n"",""nhttp"",""en"",""wikipedia"",""org"",""wiki"",""bts""]",True
5fc12206fd802e608f98549a,1262300589557379073," """"\u0e40\u0e18\u0e2d\u0e01\u0e31\u0e1a\u0e40\u0e02\u0e32\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e19\u0e14\u0e35\u0e40\u0e23\u0e32\u0e01\u0e47\u0e04\u0e07\u0e15\u0e49\u0e2d\u0e07\u0e15\u0e31\u0e14\u0e43\u0e08\u0e40\u0e23\u0e32\u0e08\u0e30\u0e2d\u0e22\u0e39\u0e48\u0e2a\u0e48\u0e27\u0e19\u0e02\u0e2d\u0e07\u0e40\u0e23\u0e32\u0e15\u0e23\u0e07\u0e19\u0e35\u0e49\u0e40\u0e23\u0e32\u0e2d\u0e22\u0e32\u0e01\u0e08\u0e30\u0e40\u0e1b\u0e47\u0e19\u0e04\u0e19\u0e17\u0e35\u0e48\u0e40\u0e1e\u0e2d\u0e40\u0e1f\u0e04\u0e40\u0e23\u0e32\u0e2d\u0e22\u0e32\u0e01\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e1a\u0e40\u0e18\u0e2d\u0e41\u0e15\u0e48\u0e2a\u0e38\u0e14\u0e17\u0e49\u0e32\u0e22\u0e41\u0e25\u0e49\u0e27\u0e40\u0e23\u0e32\u0e01\u0e47\u0e04\u0e07\u0e08\u0e30\u0e44\u0e21\u0e48\u0e21\u0e35\u0e27\u0e31\u0e19\u0e17\u0e35\u0e48\u0e40\u0e2b\u0e21\u0e32\u0e30\u0e2a\u0e21\u0e01\u0e31\u0e1a\u0e40\u0e18\u0e2d\u0e2d\u0e22\u0e39\u0e48\u0e14\u0e35""""","[""u0e40"",""u0e18"",""u0e2d"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e02"",""u0e32"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e19"",""u0e14"",""u0e35"",""u0e40"",""u0e23"",""u0e32"",""u0e01"",""u0e47"",""u0e04"",""u0e07"",""u0e15"",""u0e49"",""u0e2d"",""u0e07"",""u0e15"",""u0e31"",""u0e14"",""u0e43"",""u0e08"",""u0e40"",""u0e23"",""u0e32"",""u0e08"",""u0e30"",""u0e2d"",""u0e22"",""u0e39"",""u0e48"",""u0e2a"",""u0e48"",""u0e27"",""u0e19"",""u0e02"",""u0e2d"",""u0e07"",""u0e40"",""u0e23"",""u0e32"",""u0e15"",""u0e23"",""u0e07"",""u0e19"",""u0e35"",""u0e49"",""u0e40"",""u0e23"",""u0e32"",""u0e2d"",""u0e22"",""u0e32"",""u0e01"",""u0e08"",""u0e30"",""u0e40"",""u0e1b"",""u0e47"",""u0e19"",""u0e04"",""u0e19"",""u0e17"",""u0e35"",""u0e48"",""u0e40"",""u0e1e"",""u0e2d"",""u0e40"",""u0e1f"",""u0e04"",""u0e40"",""u0e23"",""u0e32"",""u0e2d"",""u0e22"",""u0e32"",""u0e01"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e18"",""u0e2d"",""u0e41"",""u0e15"",""u0e48"",""u0e2a"",""u0e38"",""u0e14"",""u0e17"",""u0e49"",""u0e32"",""u0e22"",""u0e41"",""u0e25"",""u0e49"",""u0e27"",""u0e40"",""u0e23"",""u0e32"",""u0e01"",""u0e47"",""u0e04"",""u0e07"",""u0e08"",""u0e30"",""u0e44"",""u0e21"",""u0e48"",""u0e21"",""u0e35"",""u0e27"",""u0e31"",""u0e19"",""u0e17"",""u0e35"",""u0e48"",""u0e40"",""u0e2b"",""u0e21"",""u0e32"",""u0e30"",""u0e2a"",""u0e21"",""u0e01"",""u0e31"",""u0e1a"",""u0e40"",""u0e18"",""u0e2d"",""u0e2d"",""u0e22"",""u0e39"",""u0e48"",""u0e14"",""u0e35""]",False
5fc12206fd802e608f98549b,937597205182955522," """"#win: love is real love even if it's acting.""""","[""win"",""love"",""is"",""real"",""love"",""even"",""if"",""it"",""s"",""acting""]",False
5fc12206fd802e608f98549c,827480983830196224, nan,"[""nan""]",False
5fc12206fd802e608f98549d,998450649321766913," """"- ",[],False
5fc12206fd802e608f98549e,1100652726332129281," """"\ubc29\ud0c4\uc18c\ub144\ub2e8           \n      \n               backup : @starinbtsgalaxy""""","[""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""n"",""n"",""backup"",""starinbtsgalaxy""]",False
5fc12206fd802e608f98549f,859158067153260545," """"pls sponsor my concert tix thanks""""","[""pls"",""sponsor"",""my"",""concert"",""tix"",""thanks""]",False
